#SUBMITTED ID	FBID_KEY	CLASSICAL_ALLELES	GENE_MODEL_STATUS	SPECIES	SYMBOL
Su(z)2	FBgn0265623	Su(z)2[4d1] <newline> Su(z)2[1] <newline> Su(z)2[1.a1] <newline> Su(z)2[1.a5] <newline> Su(z)2[1.b7] <newline> Su(z)2[101] <newline> Su(z)2[2] <newline> Su(z)2[3] <newline> Su(z)2[4] <newline> Su(z)2[5] <newline> Su(z)2[Arp.1] <newline> Su(z)2[Arp.2] <newline> Su(z)2[Arp.4] <newline> Su(z)2[Arp1] <newline> Su(z)2[Arp1.mod] <newline> Su(z)2[Arp2] <newline> Su(z)2[C.l] <newline> Su(z)2[D.c12] <newline> Su(z)2[D.c13] <newline> Su(z)2[D.c14] <newline> Su(z)2[D.c15] <newline> Su(z)2[D.c16] <newline> Su(z)2[D.c17] <newline> Su(z)2[D.c18] <newline> Su(z)2[DC51] <newline> Su(z)2[DG41] <newline> Su(z)2[DI41] <newline> Su(z)2[EY09805] <newline> Su(z)2[c06036] <newline> Su(z)2[e00448] <newline> Su(z)2[h29] <newline> Su(z)2[k06344] <newline> Su(z)2[unspecified] <newline> Su(z)2[vg62] <newline> Su(z)2[vgD] <newline> Su(z)2[d01221] <newline> Su(z)2[5-SZ-3055] <newline> Su(z)2[NP2269] <newline> Su(z)2[f07746] <newline> Su(z)2[3-1] <newline> Su(z)2[1.j33] <newline> Su(z)2[1.y] <newline> Su(z)2[e26] <newline> Su(z)2[eos] <newline> Su(z)2[4-31] <newline> Su(z)2[4-34] <newline> Su(z)2[s15] <newline> Su(z)2[s20] <newline> Su(z)2[s21] <newline> Su(z)2[s36] <newline> Su(z)2[s84] <newline> Su(z)2[s95] <newline> Su(z)2[sM] <newline> Su(z)2[s-338]	Current	melanogaster	Su(z)2
Su(z)4	FBgn0003646	Su(z)4[1]	Unannotated	melanogaster	Su(z)4
Su(z)6	FBgn0003647	Su(z)6[1]	Unannotated	melanogaster	Su(z)6
Su(z)7	FBgn0003648	Su(z)7[1]	Unannotated	melanogaster	Su(z)7
SuUR	FBgn0025355	SuUR[ES] <newline> SuUR[PL00327] <newline> SuUR[unspecified] <newline> SuUR[MI02726] <newline> SuUR[0141-G4]	Current	melanogaster	SuUR
Sucb	FBgn0029118	Sucb[e01940] <newline> Sucb[nwu7] <newline> Sucb[G5291] <newline> Sucb[e04087]	Current	melanogaster	Sucb
Sugb	FBgn0036191	Sugb[EY11147] <newline> Sugb[PL00379] <newline> Sugb[PdL2C33] <newline> Sugb[c07184] <newline> Sugb[e02050] <newline> Sugb[e03418] <newline> Sugb[e03517] <newline> Sugb[f01942] <newline> Sugb[s-66] <newline> Sugb[NP1341] <newline> Sugb[c06317] <newline> Sugb[f05753]	Current	melanogaster	Sugb
Sulf1	FBgn0040271	Sulf1[MB11661] <newline> Sulf1[GT-000656] <newline> Sulf1[Delta1] <newline> Sulf1[MI03409] <newline> Sulf1[MI12475] <newline> Sulf1[DeltaP1] <newline> Sulf1[DeltaP2] <newline> Sulf1[MI10514] <newline> Sulf1[MI11362] <newline> Sulf1[KO;Cherry]	Current	melanogaster	Sulf1
Sur-8	FBgn0038504	Sur-8[c01940] <newline> Sur-8[c04518] <newline> Sur-8[e02803] <newline> Sur-8[f04925] <newline> Sur-8[MB11559] <newline> Sur-8[GS3141] <newline> Sur-8[MI02126]	Current	melanogaster	Sur-8
Sur	FBgn0028675	Sur[c04651] <newline> Sur[e00744] <newline> Sur[MI02189] <newline> Sur[MB07175] <newline> Sur[MI08077] <newline> Sur[G7604] <newline> Sur[MI02189-GFSTF.0]	Current	melanogaster	Sur
Surf1	FBgn0029117	-	Current	melanogaster	Surf1
Surf4	FBgn0019925	Surf4[CC01684] <newline> Surf4[EY13994] <newline> Surf4[d04274]	Current	melanogaster	Surf4
Surf6	FBgn0038746	Surf6[PL00324] <newline> Surf6[C329] <newline> Surf6[12C004]	Current	melanogaster	Surf6
Suv3	FBgn0037232	Suv3[EY12505] <newline> Suv3[e03706]	Current	melanogaster	Suv3
Svil	FBgn0266696	Svil[MI13740] <newline> Svil[c01377] <newline> Svil[d11625] <newline> Svil[d04304] <newline> Svil[BG02427] <newline> Svil[e01203] <newline> Svil[e01039] <newline> Svil[MB01547] <newline> Svil[A491] <newline> Svil[f01709] <newline> Svil[e03236] <newline> Svil[NP6515] <newline> Svil[MB10299] <newline> Svil[e03436] <newline> Svil[NP6517] <newline> Svil[c02610] <newline> Svil[c06485] <newline> Svil[c03545] <newline> Svil[d07601] <newline> Svil[MI00838] <newline> Svil[MI04087] <newline> Svil[MI06800] <newline> Svil[MI08160] <newline> Svil[EP3564] <newline> Svil[EY06775] <newline> Svil[UM-8164-3] <newline> Svil[B474] <newline> Svil[e02809] <newline> Svil[e02866] <newline> Svil[f06740] <newline> Svil[d02885] <newline> Svil[MI02638] <newline> Svil[MI06402] <newline> Svil[MB05048] <newline> Svil[MB08137] <newline> Svil[G19075] <newline> Svil[c00622] <newline> Svil[MI05647] <newline> Svil[MI10340]	Current	melanogaster	Svil
Swg	FBgn0084551	Swg[X118]	Unannotated	melanogaster	Swg
Swim	FBgn0034709	Swim[EP2059] <newline> Swim[EY09931] <newline> Swim[d09402] <newline> Swim[d09769] <newline> Swim[G8117] <newline> Swim[DG01401] <newline> Swim[01D01W-L001] <newline> Swim[01D01W-L008] <newline> Swim[01D01W-L013] <newline> Swim[01D01W-L023] <newline> Swim[01D01W-L030] <newline> Swim[01D01W-L039] <newline> Swim[01D01W-L041] <newline> Swim[01D01W-L046] <newline> Swim[01D01W-L049] <newline> Swim[01D01W-L050] <newline> Swim[01D01W-L051] <newline> Swim[01D01W-L072] <newline> Swim[01D01W-L085] <newline> Swim[01D01W-L109] <newline> Swim[01D01W-L110] <newline> Swim[01D01W-L113] <newline> Swim[01D01W-L124] <newline> Swim[01D01W-L141] <newline> Swim[01D01W-L148] <newline> Swim[01D01W-L150] <newline> Swim[01D01W-L151] <newline> Swim[01D01W-L159] <newline> Swim[01D01W-L184] <newline> Swim[01D01W-L200] <newline> Swim[01D01W-L202] <newline> Swim[01D01W-L203] <newline> Swim[NP7371] <newline> Swim[d09601] <newline> Swim[MI05127]	Current	melanogaster	Swim
Swip-1	FBgn0032731	Swip-1[EP1194] <newline> Swip-1[EY08031] <newline> Swip-1[KG08194] <newline> Swip-1[c04790] <newline> Swip-1[e02199] <newline> Swip-1[f04756] <newline> Swip-1[MI08585] <newline> Swip-1[CPTI004094] <newline> Swip-1[CB-6364-3] <newline> Swip-1[CB-6652-3]	Current	melanogaster	Swip-1
Sxl::Soce\Soce-Sxl	FBgn0266522	-	Not Applicable	melanogaster	Sxl::Soce\Soce-Sxl
Sxl::U2af65	FBgn0020886	-	Not Applicable	melanogaster	Sxl::U2af65
Sxl	FBgn0264270	"Sxl[M8] <newline> Sxl[EY06108] <newline> Sxl[9] <newline> Sxl[M5] <newline> Sxl[M3] <newline> Sxl[fP6C2] <newline> Sxl[+fPb-5] <newline> Sxl[CB05562] <newline> Sxl[fm6,M1] <newline> Sxl[M1,f3] <newline> Sxl[M1,fPd-w+mC] <newline> Sxl[f2593] <newline> Sxl[fm1,M1] <newline> Sxl[fPED1] <newline> Sxl[M1,fPa-r1] <newline> Sxl[fPODH] <newline> Sxl[+fPb-9] <newline> Sxl[M6,f3] <newline> Sxl[c05762] <newline> Sxl[f00257] <newline> Sxl[fhv1] <newline> Sxl[M12] <newline> Sxl[M4] <newline> Sxl[Mf2] <newline> Sxl[f37] <newline> Sxl[f06546] <newline> Sxl[fPRL2] <newline> Sxl[M6] <newline> Sxl[unspecified] <newline> Sxl[M2] <newline> Sxl[+fPb-8] <newline> Sxl[f11,M1] <newline> Sxl[M1,f12] <newline> Sxl[f1] <newline> Sxl[fP7A1] <newline> Sxl[e01715] <newline> Sxl[fP7C2] <newline> Sxl[M1,fPa-ra] <newline> Sxl[c05267] <newline> Sxl[+fPb-3] <newline> Sxl[fPED2] <newline> Sxl[M6,PlacWA] <newline> Sxl[f9] <newline> Sxl[NP0643] <newline> Sxl[f5] <newline> Sxl[U2] <newline> Sxl[fLS] <newline> Sxl[fP3G2] <newline> Sxl[fb] <newline> Sxl[f4] <newline> Sxl[M1,fPw+c] <newline> Sxl[f00858] <newline> Sxl[K1274-1] <newline> Sxl[fP7AV] <newline> Sxl[f6] <newline> Sxl[CB-6053-3] <newline> Sxl[f79] <newline> Sxl[M3:d1] <newline> Sxl[f10,M1] <newline> Sxl[+fPb-10] <newline> Sxl[fc] <newline> Sxl[+fPb-7] <newline> Sxl[f25,M1] <newline> Sxl[fd] <newline> Sxl[+fPb-2] <newline> Sxl[M1,fPa] <newline> Sxl[+fPb-12] <newline> Sxl[f7,M1] <newline> Sxl[fPRJ2] <newline> Sxl[d04939] <newline> Sxl[d02027] <newline> Sxl[U6] <newline> Sxl[f2] <newline> Sxl[f5,fHa] <newline> Sxl[+fPb-6] <newline> Sxl[c02133] <newline> Sxl[+fPb-13] <newline> Sxl[fPRC1] <newline> Sxl[CB-5551-3] <newline> Sxl[M1] <newline> Sxl[NP2426] <newline> Sxl[Mf1] <newline> Sxl[fP7B0] <newline> Sxl[M1-vd1] <newline> Sxl[+fPb-4] <newline> Sxl[dlf] <newline> Sxl[+fPb-1] <newline> Sxl[fPb] <newline> Sxl[+fPb-11] <newline> Sxl[f18] <newline> Sxl[f24,M1] <newline> Sxl[c01367] <newline> Sxl[f58] <newline> Sxl[c05315] <newline> Sxl[fPS1] <newline> Sxl[M1,fDelta33] <newline> Sxl[f18,f32] <newline> Sxl[M1,fPd-w+mC-B] <newline> Sxl[DeltaPm]"	Current	melanogaster	Sxl
Sy	FBgn0005362	Sy[1]	Unannotated	melanogaster	Sy
Syb	FBgn0003660	Syb[144] <newline> Syb[21-15] <newline> Syb[25-77] <newline> Syb[c04874] <newline> Syb[d05519] <newline> Syb[e02972] <newline> Syb[k07703] <newline> Syb[k07705] <newline> Syb[k07715]	Current	melanogaster	Syb
Sym	FBgn0037371	Sym[441] <newline> Sym[EY20504] <newline> Sym[30m1] <newline> Sym[16m2] <newline> Sym[619] <newline> Sym[58] <newline> Sym[152]	Current	melanogaster	Sym
Syn1	FBgn0037130	Syn1[MB01557] <newline> Syn1[AT] <newline> Syn1[e01865] <newline> Syn1[e01864] <newline> Syn1[f00711] <newline> Syn1[f01644] <newline> Syn1[f07110] <newline> Syn1[MI02503]	Current	melanogaster	Syn1
Syn2	FBgn0034135	Syn2[GS2046] <newline> Syn2[DG09306] <newline> Syn2[37] <newline> Syn2[167] <newline> Syn2[319] <newline> Syn2[259] <newline> Syn2[154] <newline> Syn2[MI03398] <newline> Syn2[MI02649]	Current	melanogaster	Syn2
Syn	FBgn0004575	Syn[79] <newline> Syn[168] <newline> Syn[97] <newline> Syn[e00238] <newline> Syn[e01379] <newline> Syn[f04401] <newline> Syn[MB01857] <newline> Syn[MB00351] <newline> Syn[P1+P2] <newline> Syn[P1] <newline> Syn[28] <newline> Syn[MI08842] <newline> Syn[MI05723] <newline> Syn[MI11389] <newline> Syn[MI11740]	Current	melanogaster	Syn
Synd	FBgn0053094	Synd[DG10804] <newline> Synd[EP409] <newline> Synd[EP877] <newline> Synd[1d] <newline> Synd[19R] <newline> Synd[EY07010] <newline> Synd[DeltaEx22] <newline> Synd[DeltaEx23] <newline> Synd[MI06666] <newline> Synd[mut1] <newline> Synd[MI13294] <newline> Synd[0564-G4]	Current	melanogaster	Synd
Syngr	FBgn0033876	Syngr[c06556] <newline> Syngr[1] <newline> Syngr[2] <newline> Syngr[PE] <newline> Syngr[A118] <newline> Syngr[c06076b] <newline> Syngr[MI11382]	Current	melanogaster	Syngr
Synj	FBgn0034691	Synj[1] <newline> Synj[2] <newline> Synj[c05270] <newline> Synj[e02597] <newline> Synj[f02426] <newline> Synj[LY] <newline> Synj[YN] <newline> Synj[MI11871]	Current	melanogaster	Synj
Syp	FBgn0038826	Syp[MI05398] <newline> Syp[03806] <newline> Syp[PL00557] <newline> Syp[c01398] <newline> Syp[c02066] <newline> Syp[c04375] <newline> Syp[c05851] <newline> Syp[d00200] <newline> Syp[d09234] <newline> Syp[e00286] <newline> Syp[e03695] <newline> Syp[f00515] <newline> Syp[f05243] <newline> Syp[f03775] <newline> Syp[e00286+] <newline> Syp[MI02101] <newline> Syp[MI12577] <newline> Syp[MI06413] <newline> Syp[MI08923] <newline> Syp[KG01380] <newline> Syp[c00520] <newline> Syp[c03112] <newline> Syp[e01788] <newline> Syp[f01973] <newline> Syp[NP6571] <newline> Syp[KG01953] <newline> Syp[KG08817] <newline> Syp[d04966] <newline> Syp[MI06413-TG4.1] <newline> Syp[MI11035] <newline> Syp[MI10912] <newline> Syp[MI02101-GFSTF.1] <newline> Syp[MI06413-GFSTF.1]	Current	melanogaster	Syp
Syt12	FBgn0261085	Syt12[f00785] <newline> Syt12[f06896]	Current	melanogaster	Syt12
Syt14	FBgn0261086	Syt14[e00450]	Current	melanogaster	Syt14
Syt1	FBgn0004242	Syt1[66.4] <newline> Syt1[76] <newline> Syt1[AD1] <newline> Syt1[AD2] <newline> Syt1[AD3] <newline> Syt1[AD4] <newline> Syt1[D2] <newline> Syt1[D27] <newline> Syt1[D3] <newline> Syt1[D37] <newline> Syt1[D39] <newline> Syt1[D45] <newline> Syt1[KG02436] <newline> Syt1[KG08100] <newline> Syt1[N10] <newline> Syt1[N13] <newline> Syt1[N19] <newline> Syt1[N28] <newline> Syt1[N6] <newline> Syt1[T11] <newline> Syt1[T41] <newline> Syt1[T7] <newline> Syt1[T77] <newline> Syt1[c01617] <newline> Syt1[d05037] <newline> Syt1[f02088] <newline> Syt1[k05909] <newline> Syt1[unspecified] <newline> Syt1[MI03047] <newline> Syt1[MI04278] <newline> Syt1[MI02197] <newline> Syt1[MI02197-GFSTF.0]	Current	melanogaster	Syt1
Syt4	FBgn0028400	Syt4[BA1] <newline> Syt4[EY12073] <newline> Syt4[unspecified] <newline> Syt4[GYB] <newline> Syt4[GFP-2M]	Current	melanogaster	Syt4
Syt7	FBgn0039900	Syt7[1502] <newline> Syt7[c01784] <newline> Syt7[e04190] <newline> Syt7[f02284] <newline> Syt7[MB01453] <newline> Syt7[6-M193] <newline> Syt7[A426] <newline> Syt7[MI06277]	Current	melanogaster	Syt7
Sytalpha	FBgn0261089	Sytalpha[MI02881] <newline> Sytalpha[KG02182] <newline> Sytalpha[e01903] <newline> Sytalpha[f00110] <newline> Sytalpha[e01880] <newline> Sytalpha[MI03607]	Current	melanogaster	Sytalpha
Sytbeta	FBgn0261090	Sytbeta[MB11464] <newline> Sytbeta[MI01009] <newline> Sytbeta[CPTI003250] <newline> Sytbeta[MI03710] <newline> Sytbeta[DG10711] <newline> Sytbeta[MB02011] <newline> Sytbeta[BG02150] <newline> Sytbeta[PL00192] <newline> Sytbeta[MI00405] <newline> Sytbeta[MI03867]	Current	melanogaster	Sytbeta
Syx13	FBgn0036341	Syx13[01470] <newline> Syx13[ff16] <newline> Syx13[EP-872]	Current	melanogaster	Syx13
Syx16	FBgn0031106	Syx16[GG01176] <newline> Syx16[CB-6266-3]	Current	melanogaster	Syx16
Syx17	FBgn0035540	Syx17[c06306] <newline> Syx17[e04418] <newline> Syx17[e04419] <newline> Syx17[f01971] <newline> Syx17[f03584] <newline> Syx17[LL06330] <newline> Syx17[unspecified]	Current	melanogaster	Syx17
Syx18	FBgn0039212	Syx18[EY08095] <newline> Syx18[ex6] <newline> Syx18[c04943]	Current	melanogaster	Syx18
Syx1A	FBgn0013343	Syx1A[Delta229] <newline> Syx1A[Delta6] <newline> Syx1A[05618] <newline> Syx1A[06737] <newline> Syx1A[1] <newline> Syx1A[10660] <newline> Syx1A[118] <newline> Syx1A[14] <newline> Syx1A[15ts] <newline> Syx1A[17] <newline> Syx1A[177] <newline> Syx1A[2] <newline> Syx1A[204] <newline> Syx1A[284] <newline> Syx1A[287] <newline> Syx1A[294] <newline> Syx1A[3-69] <newline> Syx1A[4] <newline> Syx1A[86] <newline> Syx1A[EP3215] <newline> Syx1A[L2] <newline> Syx1A[L247] <newline> Syx1A[L266] <newline> Syx1A[L371] <newline> Syx1A[c05841] <newline> Syx1A[j4D9] <newline> Syx1A[j5E6] <newline> Syx1A[EP28] <newline> Syx1A[DG10811]	Current	melanogaster	Syx1A
Syx4	FBgn0024980	Syx4[BG01469] <newline> Syx4[BG01517] <newline> Syx4[G0210] <newline> Syx4[c01412] <newline> Syx4[c06719] <newline> Syx4[d03371] <newline> Syx4[d06879] <newline> Syx4[e00578] <newline> Syx4[e02076] <newline> Syx4[e03802] <newline> Syx4[f02344] <newline> Syx4[f02970] <newline> Syx4[f04442] <newline> Syx4[EY00005] <newline> Syx4[NP6033] <newline> Syx4[e02480] <newline> Syx4[GG01776] <newline> Syx4[1024-G4] <newline> Syx4[1013-G4] <newline> Syx4[39] <newline> Syx4[48] <newline> Syx4[73]	Current	melanogaster	Syx4
Syx5	FBgn0011708	Syx5[AA73] <newline> Syx5[AE48] <newline> Syx5[AE73] <newline> Syx5[AR113] <newline> Syx5[EP2313] <newline> Syx5[EY07901] <newline> Syx5[e02643] <newline> Syx5[unspecified]	Current	melanogaster	Syx5
Syx6	FBgn0037084	Syx6[EY14508] <newline> Syx6[MI05182]	Current	melanogaster	Syx6
Syx7	FBgn0267849	Syx7[brd1615] <newline> Syx7[1] <newline> Syx7[2] <newline> Syx7[avl-3] <newline> Syx7[4] <newline> Syx7[G4416] <newline> Syx7[G6457] <newline> Syx7[brdQ6]	Current	melanogaster	Syx7
Syx8	FBgn0036643	Syx8[d06172]	Current	melanogaster	Syx8
T3dh	FBgn0017482	T3dh[EY09338] <newline> T3dh[MB09825]	Current	melanogaster	T3dh
T48	FBgn0004359	T48[MI00795] <newline> T48[MI07027] <newline> T48[CC1.2] <newline> T48[EY07311] <newline> T48[V2.1] <newline> T48[X3.1] <newline> T48[c04862] <newline> T48[e00241] <newline> T48[e01185] <newline> T48[f06748] <newline> T48[MB03333] <newline> T48[MI03307] <newline> T48[DG17103] <newline> T48[c00079] <newline> T48[c01290] <newline> T48[e02727]	Current	melanogaster	T48
TAF1C-like	FBgn0034631	TAF1C-like[01862] <newline> TAF1C-like[05309b] <newline> TAF1C-like[07128a] <newline> TAF1C-like[c06279] <newline> TAF1C-like[EY20677] <newline> TAF1C-like[NP4783]	Current	melanogaster	TAF1C-like
TBC1D16	FBgn0032249	-	Current	melanogaster	TBC1D16
TBC1D5	FBgn0038129	TBC1D5[KG07106]	Current	melanogaster	TBC1D5
TBCB	FBgn0034451	TBCB[e04210] <newline> TBCB[1] <newline> TBCB[G2655]	Current	melanogaster	TBCB
TBCC	FBgn0051961	TBCC[c00729] <newline> TBCC[e00791] <newline> TBCC[f06868]	Current	melanogaster	TBCC
TBCD	FBgn0027509	TBCD[Pogostick] <newline> TBCD[1]	Current	melanogaster	TBCD
TBPH	FBgn0025790	TBPH[A1] <newline> TBPH[ex26] <newline> TBPH[G2] <newline> TBPH[EY10530] <newline> TBPH[KG08578] <newline> TBPH[Delta23] <newline> TBPH[Delta142] <newline> TBPH[unspecified] <newline> TBPH[DD96] <newline> TBPH[DD100] <newline> TBPH[1] <newline> TBPH[Q367X]	Current	melanogaster	TBPH
TER94	FBgn0261014	TER94[Z2-4714] <newline> TER94[03775] <newline> TER94[14-23] <newline> TER94[22-26] <newline> TER94[22-30] <newline> TER94[26-8] <newline> TER94[43-6] <newline> TER94[43-8] <newline> TER94[7-12] <newline> TER94[96-2] <newline> TER94[EY03486] <newline> TER94[k15502] <newline> TER94[CB04973] <newline> TER94[c04753] <newline> TER94[GS10258]	Current	melanogaster	TER94
TEV\NIa	FBgn0284264	-	Not Applicable	Tobacco etch virus	TEV\NIa
TFAM	FBgn0038805	TFAM[c01716]	Current	melanogaster	TFAM
TH1	FBgn0010416	TH1[A] <newline> TH1[B]	Current	melanogaster	TH1
THADA	FBgn0031077	THADA[KO1] <newline> THADA[KO2]	Current	melanogaster	THADA
THG	FBgn0283659	THG[8] <newline> THG[5] <newline> THG[1] <newline> THG[3] <newline> THG[k08808] <newline> THG[7] <newline> THG[4] <newline> THG[6] <newline> THG[2]	Current	melanogaster	THG
TM4SF	FBgn0020372	TM4SF[EP2638] <newline> TM4SF[f03231] <newline> TM4SF[5-SZ-3529]	Current	melanogaster	TM4SF
TM9SF3	FBgn0035622	TM9SF3[G6812]	Current	melanogaster	TM9SF3
TM9SF4	FBgn0028541	TM9SF4[k07245] <newline> TM9SF4[EY00960] <newline> TM9SF4[1] <newline> TM9SF4[Rev45]	Current	melanogaster	TM9SF4
TMEM216	FBgn0037614	TMEM216[EP3246] <newline> TMEM216[KG00606]	Current	melanogaster	TMEM216
TMS1	FBgn0028399	TMS1[f01124]	Current	melanogaster	TMS1
TORIP	FBgn0036908	-	Current	melanogaster	TORIP
TRAM	FBgn0040340	TRAM[KG01407] <newline> TRAM[d01371] <newline> TRAM[NP0606] <newline> TRAM[NP0779] <newline> TRAM[NP0988] <newline> TRAM[NP7224] <newline> TRAM[GG01729]	Current	melanogaster	TRAM
TSG101	FBgn0036666	TSG101[f00976] <newline> TSG101[P26] <newline> TSG101[2] <newline> TSG101[e00381] <newline> TSG101[942] <newline> TSG101[1139]	Current	melanogaster	TSG101
TTLL3A	FBgn0031854	-	Current	melanogaster	TTLL3A
TTLL3B	FBgn0031853	TTLL3B[MI12711]	Current	melanogaster	TTLL3B
Tab2	FBgn0086358	Tab2[MI01311] <newline> Tab2[201Y] <newline> Tab2[EY00380] <newline> Tab2[G211] <newline> Tab2[G227] <newline> Tab2[G245] <newline> Tab2[G253] <newline> Tab2[G271] <newline> Tab2[G275] <newline> Tab2[G421] <newline> Tab2[G489] <newline> Tab2[G503] <newline> Tab2[G520] <newline> Tab2[G539] <newline> Tab2[G545] <newline> Tab2[G548] <newline> Tab2[G552] <newline> Tab2[G576] <newline> Tab2[G58] <newline> Tab2[G585] <newline> Tab2[G603] <newline> Tab2[G609] <newline> Tab2[G635] <newline> Tab2[G642] <newline> Tab2[G666] <newline> Tab2[G683] <newline> Tab2[G701] <newline> Tab2[G71] <newline> Tab2[G715] <newline> Tab2[G734] <newline> Tab2[G746] <newline> Tab2[G788] <newline> Tab2[G812] <newline> Tab2[G824] <newline> Tab2[G825] <newline> Tab2[G829] <newline> Tab2[G867] <newline> Tab2[G928] <newline> Tab2[G933] <newline> Tab2[G954] <newline> Tab2[G973] <newline> Tab2[G981] <newline> Tab2[f04813] <newline> Tab2[MI05744] <newline> Tab2[201Y.w-]	Current	melanogaster	Tab2
Tace	FBgn0039734	-	Current	melanogaster	Tace
Taf10	FBgn0028398	Taf10[KG07031]	Current	melanogaster	Taf10
Taf10b	FBgn0026324	Taf10b[KG01574] <newline> Taf10b[e02678] <newline> Taf10b[e02961]	Current	melanogaster	Taf10b
Taf11	FBgn0011291	Taf11[MB11995] <newline> Taf11[c04450] <newline> Taf11[1] <newline> Taf11[2] <newline> Taf11[3] <newline> Taf11[4] <newline> Taf11[5] <newline> Taf11[6] <newline> Taf11[7]	Current	melanogaster	Taf11
Taf12	FBgn0011290	-	Current	melanogaster	Taf12
Taf13	FBgn0032847	Taf13[MI07630]	Current	melanogaster	Taf13
Taf1	FBgn0010355	Taf1[1] <newline> Taf1[10] <newline> Taf1[11] <newline> Taf1[12] <newline> Taf1[13] <newline> Taf1[14] <newline> Taf1[15] <newline> Taf1[2] <newline> Taf1[3] <newline> Taf1[4] <newline> Taf1[5] <newline> Taf1[6] <newline> Taf1[7] <newline> Taf1[8] <newline> Taf1[9] <newline> Taf1[EP421] <newline> Taf1[EP421-EX1] <newline> Taf1[R14] <newline> Taf1[S-136] <newline> Taf1[S-625] <newline> Taf1[XS-2232] <newline> Taf1[e02697] <newline> Taf1[MI11749] <newline> Taf1[MI11749-GFSTF.1]	Current	melanogaster	Taf1
Taf2	FBgn0011836	Taf2[C341] <newline> Taf2[c03353]	Current	melanogaster	Taf2
Taf4	FBgn0010280	Taf4[1] <newline> Taf4[AG456] <newline> Taf4[I53] <newline> Taf4[S-117] <newline> Taf4[S-466] <newline> Taf4[XS-1101] <newline> Taf4[XS-2884] <newline> Taf4[XS-793] <newline> Taf4[e02502] <newline> Taf4[DG08308] <newline> Taf4[EP-501] <newline> Taf4[NP5431] <newline> Taf4[A59] <newline> Taf4[H2] <newline> Taf4[GL22] <newline> Taf4[C22] <newline> Taf4[1A4] <newline> Taf4[7A8]	Current	melanogaster	Taf4
Taf5	FBgn0010356	Taf5[G2965] <newline> Taf5[EY01764b]	Current	melanogaster	Taf5
Taf6	FBgn0010417	Taf6[1] <newline> Taf6[XS-922] <newline> Taf6[f06930] <newline> Taf6[2] <newline> Taf6[B11] <newline> Taf6[O29] <newline> Taf6[3] <newline> Taf6[unspecified]	Current	melanogaster	Taf6
Taf7	FBgn0024909	-	Current	melanogaster	Taf7
Taf8	FBgn0022724	Taf8[2270] <newline> Taf8[88] <newline> Taf8[88-2] <newline> Taf8[88-6] <newline> Taf8[EY16767] <newline> Taf8[G0088] <newline> Taf8[unspecified] <newline> Taf8[5-HA-2920]	Current	melanogaster	Taf8
Taf	FBgn0261880	Taf[1]	Unannotated	melanogaster	Taf
Tailor	FBgn0037470	Tailor[EY00519] <newline> Tailor[f05717] <newline> Tailor[c4-1] <newline> Tailor[c4-6]	Current	melanogaster	Tailor
Tak1	FBgn0026323	Tak1[1] <newline> Tak1[2] <newline> Tak1[2527] <newline> Tak1[3] <newline> Tak1[4] <newline> Tak1[G14] <newline> Tak1[MtnA.T:Ivir\HA1] <newline> Tak1[unspecified] <newline> Tak1[179] <newline> Tak1[MI14268]	Current	melanogaster	Tak1
Takl1	FBgn0046689	Takl1[c04375] <newline> Takl1[c04453] <newline> Takl1[unspecified]	Current	melanogaster	Takl1
Takl2	FBgn0039015	Takl2[d10454] <newline> Takl2[unspecified]	Current	melanogaster	Takl2
Taldo	FBgn0023477	Taldo[EP489]	Current	melanogaster	Taldo
Tango11	FBgn0050404	Tango11[1] <newline> Tango11[2] <newline> Tango11[c02574] <newline> Tango11[f03353] <newline> Tango11[GS2162] <newline> Tango11[03832b] <newline> Tango11[03605]	Current	melanogaster	Tango11
Tango13	FBgn0086674	Tango13[EP1218] <newline> Tango13[c00727] <newline> Tango13[c02665] <newline> Tango13[c03213] <newline> Tango13[e03886] <newline> Tango13[MI01280] <newline> Tango13[NP7191]	Current	melanogaster	Tango13
Tango14	FBgn0031312	Tango14[DG04806] <newline> Tango14[k00619]	Current	melanogaster	Tango14
Tango1	FBgn0031842	Tango1[k14206]	Current	melanogaster	Tango1
Tango2	FBgn0030503	Tango2[G517]	Current	melanogaster	Tango2
Tango4	FBgn0030365	-	Current	melanogaster	Tango4
Tango5	FBgn0052675	Tango5[BG02353] <newline> Tango5[G0145b] <newline> Tango5[GG01797] <newline> Tango5[GG01262]	Current	melanogaster	Tango5
Tango6	FBgn0032728	-	Current	melanogaster	Tango6
Tao	FBgn0031030	Tao[50] <newline> Tao[EP1455] <newline> Tao[e04532] <newline> Tao[eta] <newline> Tao[5-HA-2873]	Current	melanogaster	Tao
Tap42	FBgn0051852	Tap42[Delta305b] <newline> Tap42[G7698]	Current	melanogaster	Tap42
Tapdelta	FBgn0021795	Tapdelta[EY02551] <newline> Tapdelta[k17005] <newline> Tapdelta[BG00935] <newline> Tapdelta[EP463] <newline> Tapdelta[NP0241] <newline> Tapdelta[CB-0208-3] <newline> Tapdelta[CB-6874-3]	Current	melanogaster	Tapdelta
Task6	FBgn0038165	Task6[EY23668] <newline> Task6[MI13578] <newline> Task6[MI14862]	Current	melanogaster	Task6
Task7	FBgn0037690	Task7[f05437]	Current	melanogaster	Task7
